name,female,male,total,p_female,simulation
Kaʻawa,32,21,53,0.6037735849056604,64
Kaʻili,50,44,94,0.5319148936170213,64
Kaʻilianu,24,27,51,0.47058823529411764,64
Kaiʻa,45,32,77,0.5844155844155844,64
Kaina,27,20,47,0.574468085106383,64
Kaipo,24,18,42,0.5714285714285714,64
Kaiwi,58,39,97,0.5979381443298969,64
Kalā/Kala,28,21,49,0.5714285714285714,64
Kalama,70,58,128,0.546875,64
Kalawaiʻa,60,39,99,0.6060606060606061,64
Kalehua,23,19,42,0.5476190476190477,64
Kalei,18,22,40,0.45,64
Kaleo,31,12,43,0.7209302325581395,64
Kalili,49,27,76,0.6447368421052632,64
Kalua,196,131,327,0.599388379204893,64
Ahia,19,24,43,0.4418604651162791,65
Alapaʻi,33,19,52,0.6346153846153846,65
Haʻaheo,19,18,37,0.5135135135135135,65
Hana,58,37,95,0.6105263157894737,65
Haole,24,22,46,0.5217391304347826,65
Hina,21,24,45,0.4666666666666667,65
ʻEhu,25,22,47,0.5319148936170213,65
Kahananui,49,46,95,0.5157894736842106,65
Kaheana,48,33,81,0.5925925925925926,65
Kahele,88,45,133,0.6616541353383458,65
Kahili/Kāhili,20,22,42,0.47619047619047616,65
Kahinu,29,24,53,0.5471698113207547,65
Kahue,82,65,147,0.5578231292517006,65
Kahuhu,29,11,40,0.725,65
Kaʻaeʻa,25,17,42,0.5952380952380952,65
Kaʻahanui,32,23,55,0.5818181818181818,65
Kaʻai,43,19,62,0.6935483870967742,65
Kaʻaihue,37,24,61,0.6065573770491803,65
Kaʻākau,43,26,69,0.6231884057971014,65
Kaʻanāʻanā,77,64,141,0.5460992907801419,65
Kaʻaua/Kaʻauʻa,58,40,98,0.5918367346938775,65
Kaʻaukai,49,21,70,0.7,65
Kaʻawa,33,20,53,0.6226415094339622,65
Kaʻili,53,41,94,0.5638297872340425,65
Kaʻilianu,35,16,51,0.6862745098039216,65
Kaiʻa,36,41,77,0.4675324675324675,65
Kaina,31,16,47,0.6595744680851063,65
Kaipo,28,14,42,0.6666666666666666,65
Kaiwi,49,48,97,0.5051546391752577,65
Kalā/Kala,28,21,49,0.5714285714285714,65
Kalama,73,55,128,0.5703125,65
Kalawaiʻa,63,36,99,0.6363636363636364,65
Kalehua,19,23,42,0.4523809523809524,65
Kalei,26,14,40,0.65,65
Kaleo,22,21,43,0.5116279069767442,65
Kalili,38,38,76,0.5,65
Kalua,192,135,327,0.5871559633027523,65
Ahia,24,19,43,0.5581395348837209,66
Alapaʻi,22,30,52,0.4230769230769231,66
Haʻaheo,23,14,37,0.6216216216216216,66
Hana,55,40,95,0.5789473684210527,66
Haole,26,20,46,0.5652173913043478,66
Hina,30,15,45,0.6666666666666666,66
ʻEhu,23,24,47,0.48936170212765956,66
Kahananui,53,42,95,0.5578947368421052,66
Kaheana,45,36,81,0.5555555555555556,66
Kahele,91,42,133,0.6842105263157895,66
Kahili/Kāhili,31,11,42,0.7380952380952381,66
Kahinu,30,23,53,0.5660377358490566,66
Kahue,82,65,147,0.5578231292517006,66
Kahuhu,20,20,40,0.5,66
Kaʻaeʻa,29,13,42,0.6904761904761905,66
Kaʻahanui,34,21,55,0.6181818181818182,66
Kaʻai,41,21,62,0.6612903225806451,66
Kaʻaihue,36,25,61,0.5901639344262295,66
Kaʻākau,44,25,69,0.6376811594202898,66
Kaʻanāʻanā,78,63,141,0.5531914893617021,66
Kaʻaua/Kaʻauʻa,72,26,98,0.7346938775510204,66
Kaʻaukai,40,30,70,0.5714285714285714,66
Kaʻawa,32,21,53,0.6037735849056604,66
Kaʻili,49,45,94,0.5212765957446809,66
Kaʻilianu,30,21,51,0.5882352941176471,66
Kaiʻa,46,31,77,0.5974025974025974,66
Kaina,29,18,47,0.6170212765957447,66
Kaipo,24,18,42,0.5714285714285714,66
Kaiwi,58,39,97,0.5979381443298969,66
Kalā/Kala,28,21,49,0.5714285714285714,66
Kalama,64,64,128,0.5,66
Kalawaiʻa,61,38,99,0.6161616161616161,66
Kalehua,23,19,42,0.5476190476190477,66
Kalei,24,16,40,0.6,66
Kaleo,23,20,43,0.5348837209302325,66
Kalili,40,36,76,0.5263157894736842,66
Kalua,174,153,327,0.5321100917431193,66
Ahia,25,18,43,0.5813953488372093,67
Alapaʻi,37,15,52,0.7115384615384616,67
Haʻaheo,16,21,37,0.43243243243243246,67
Hana,50,45,95,0.5263157894736842,67
Haole,27,19,46,0.5869565217391305,67
Hina,25,20,45,0.5555555555555556,67
ʻEhu,28,19,47,0.5957446808510638,67
Kahananui,52,43,95,0.5473684210526316,67
Kaheana,47,34,81,0.5802469135802469,67
Kahele,79,54,133,0.5939849624060151,67
Kahili/Kāhili,21,21,42,0.5,67
Kahinu,38,15,53,0.71698113207547165,67
Kahue,82,65,147,0.5578231292517006,67
Kahuhu,27,13,40,0.675,67
Kaʻaeʻa,27,15,42,0.6428571428571429,67
Kaʻahanui,32,23,55,0.5818181818181818,67
Kaʻai,34,28,62,0.5483870967741935,67
Kaʻaihue,40,21,61,0.6557377049180327,67
Kaʻākau,42,27,69,0.6086956521739131,67
Kaʻanāʻanā,78,63,141,0.5531914893617021,67
Kaʻaua/Kaʻauʻa,50,48,98,0.5102040816326531,67
Kaʻaukai,48,22,70,0.6857142857142857,67
Kaʻawa,33,20,53,0.6226415094339622,67
Kaʻili,57,37,94,0.6063829787234043,67
Kaʻilianu,34,17,51,0.6666666666666666,67
Kaiʻa,41,36,77,0.5324675324675324,67
Kaina,29,18,47,0.6170212765957447,67
Kaipo,24,18,42,0.5714285714285714,67
Kaiwi,53,44,97,0.5463917525773195,67
Kalā/Kala,26,23,49,0.5306122448979592,67
Kalama,72,56,128,0.5625,67
Kalawaiʻa,54,45,99,0.5454545454545454,67
Kalehua,26,16,42,0.6190476190476191,67
Kalei,20,20,40,0.5,67
Kaleo,27,16,43,0.627906976744186,67
Kalili,44,32,76,0.5789473684210527,67
Kalua,189,138,327,0.5779816513761468,67
Ahia,29,14,43,0.6744186046511628,68
Alapaʻi,29,23,52,0.5576923076923077,68
Haʻaheo,20,17,37,0.5405405405405406,68
Hana,60,35,95,0.631578947368421,68
Haole,31,15,46,0.6739130434782609,68
Hina,26,19,45,0.5777777777777777,68
ʻEhu,28,19,47,0.5957446808510638,68
Kahananui,51,44,95,0.5368421052631579,68
Kaheana,52,29,81,0.6419753086419753,68
Kahele,68,65,133,0.5112781954887218,68
Kahili/Kāhili,24,18,42,0.5714285714285714,68
Kahinu,32,21,53,0.6037735849056604,68
Kahue,75,72,147,0.5102040816326531,68
Kahuhu,20,20,40,0.5,68
Kaʻaeʻa,29,13,42,0.6904761904761905,68
Kaʻahanui,34,21,55,0.6181818181818182,68
Kaʻai,34,28,62,0.5483870967741935,68
Kaʻaihue,39,22,61,0.639344262295082,68
Kaʻākau,40,29,69,0.5797101449275363,68
Kaʻanāʻanā,82,59,141,0.5815602836879432,68
Kaʻaua/Kaʻauʻa,55,43,98,0.5612244897959183,68
Kaʻaukai,41,29,70,0.5857142857142857,68
Kaʻawa,35,18,53,0.660377358490566,68
Kaʻili,60,34,94,0.6382978723404256,68
Kaʻilianu,25,26,51,0.49019607843137253,68
Kaiʻa,47,30,77,0.6103896103896104,68
Kaina,24,23,47,0.5106382978723404,68
Kaipo,27,15,42,0.6428571428571429,68
Kaiwi,54,43,97,0.5567010309278351,68
Kalā/Kala,31,18,49,0.6326530612244898,68
Kalama,73,55,128,0.5703125,68
Kalawaiʻa,59,40,99,0.5959595959595959,68
Kalehua,21,21,42,0.5,68
Kalei,26,14,40,0.65,68
Kaleo,24,19,43,0.5581395348837209,68
Kalili,42,34,76,0.5526315789473685,68
Kalua,187,140,327,0.5718654434250765,68
Ahia,28,15,43,0.6511627906976745,69
Alapaʻi,33,19,52,0.6346153846153846,69
Haʻaheo,18,19,37,0.4864864864864865,69
Hana,53,42,95,0.5578947368421052,69
Haole,27,19,46,0.5869565217391305,69
Hina,20,25,45,0.4444444444444444,69
ʻEhu,27,20,47,0.574468085106383,69
Kahananui,54,41,95,0.5684210526315789,69
Kaheana,56,25,81,0.691358024691358,69
Kahele,81,52,133,0.6090225563909775,69
Kahili/Kāhili,25,17,42,0.5952380952380952,69
Kahinu,25,28,53,0.4716981132075472,69
Kahue,85,62,147,0.5782312925170068,69
Kahuhu,21,19,40,0.525,69
Kaʻaeʻa,31,11,42,0.7380952380952381,69
Kaʻahanui,31,24,55,0.5636363636363636,69
Kaʻai,33,29,62,0.532258064516129,69
Kaʻaihue,33,28,61,0.5409836065573771,69
Kaʻākau,36,33,69,0.5217391304347826,69
Kaʻanāʻanā,87,54,141,0.6170212765957447,69
Kaʻaua/Kaʻauʻa,60,38,98,0.6122448979591837,69
Kaʻaukai,35,35,70,0.5,69
Kaʻawa,30,23,53,0.5660377358490566,69
Kaʻili,58,36,94,0.6170212765957447,69
Kaʻilianu,31,20,51,0.6078431372549019,69
Kaiʻa,39,38,77,0.5064935064935064,69
Kaina,24,23,47,0.5106382978723404,69
Kaipo,18,24,42,0.42857142857142855,69
Kaiwi,55,42,97,0.5670103092783505,69
Kalā/Kala,31,18,49,0.6326530612244898,69
Kalama,74,54,128,0.578125,69
Kalawaiʻa,59,40,99,0.5959595959595959,69
Kalehua,27,15,42,0.6428571428571429,69
Kalei,25,15,40,0.625,69
Kaleo,22,21,43,0.5116279069767442,69
Kalili,39,37,76,0.5131578947368421,69
Kalua,203,124,327,0.6207951070336392,69
Ahia,21,22,43,0.4883720930232558,70
Alapaʻi,34,18,52,0.6538461538461539,70
Haʻaheo,20,17,37,0.5405405405405406,70
Hana,57,38,95,0.6,70
Haole,28,18,46,0.6086956521739131,70
Hina,23,22,45,0.5111111111111111,70
ʻEhu,27,20,47,0.574468085106383,70
Kahananui,61,34,95,0.6421052631578947,70
Kaheana,52,29,81,0.6419753086419753,70
Kahele,79,54,133,0.5939849624060151,70
Kahili/Kāhili,26,16,42,0.6190476190476191,70
Kahinu,29,24,53,0.5471698113207547,70
Kahue,83,64,147,0.564625850340136,70
Kahuhu,19,21,40,0.475,70
Kaʻaeʻa,25,17,42,0.5952380952380952,70
Kaʻahanui,32,23,55,0.5818181818181818,70
Kaʻai,33,29,62,0.532258064516129,70
Kaʻaihue,31,30,61,0.5081967213114754,70
Kaʻākau,43,26,69,0.6231884057971014,70
Kaʻanāʻanā,80,61,141,0.5673758865248227,70
Kaʻaua/Kaʻauʻa,59,39,98,0.6020408163265306,70
Kaʻaukai,47,23,70,0.6714285714285714,70
Kaʻawa,30,23,53,0.5660377358490566,70
Kaʻili,57,37,94,0.6063829787234043,70
Kaʻilianu,26,25,51,0.5098039215686274,70
Kaiʻa,49,28,77,0.6363636363636364,70
Kaina,28,19,47,0.5957446808510638,70
Kaipo,21,21,42,0.5,70
Kaiwi,46,51,97,0.4742268041237113,70
Kalā/Kala,23,26,49,0.46938775510204084,70
Kalama,79,49,128,0.6171875,70
Kalawaiʻa,58,41,99,0.5858585858585859,70
Kalehua,24,18,42,0.5714285714285714,70
Kalei,20,20,40,0.5,70
Kaleo,18,25,43,0.4186046511627907,70
Kalili,52,24,76,0.6842105263157895,70
Kalua,194,133,327,0.5932721712538226,70
Ahia,25,18,43,0.5813953488372093,71
Alapaʻi,28,24,52,0.5384615384615384,71
Haʻaheo,19,18,37,0.5135135135135135,71
Hana,52,43,95,0.5473684210526316,71
Haole,29,17,46,0.6304347826086957,71
Hina,27,18,45,0.6,71
ʻEhu,31,16,47,0.6595744680851063,71
Kahananui,60,35,95,0.631578947368421,71
Kaheana,53,28,81,0.654320987654321,71
Kahele,74,59,133,0.556390977443609,71
Kahili/Kāhili,19,23,42,0.4523809523809524,71
Kahinu,34,19,53,0.6415094339622641,71
Kahue,87,60,147,0.5918367346938775,71
Kahuhu,24,16,40,0.6,71
Kaʻaeʻa,21,21,42,0.5,71
Kaʻahanui,34,21,55,0.6181818181818182,71
Kaʻai,40,22,62,0.6451612903225806,71
Kaʻaihue,37,24,61,0.6065573770491803,71
Kaʻākau,36,33,69,0.5217391304347826,71
Kaʻanāʻanā,77,64,141,0.5460992907801419,71
Kaʻaua/Kaʻauʻa,56,42,98,0.5714285714285714,71
Kaʻaukai,42,28,70,0.6,71
Kaʻawa,37,16,53,0.6981132075471698,71
Kaʻili,56,38,94,0.5957446808510638,71
Kaʻilianu,25,26,51,0.49019607843137253,71
Kaiʻa,35,42,77,0.45454545454545453,71
Kaina,25,22,47,0.5319148936170213,71
Kaipo,24,18,42,0.5714285714285714,71
Kaiwi,56,41,97,0.5773195876288659,71
Kalā/Kala,29,20,49,0.5918367346938775,71
Kalama,88,40,128,0.6875,71
Kalawaiʻa,49,50,99,0.494949494949495,71
Kalehua,20,22,42,0.47619047619047616,71
Kalei,21,19,40,0.525,71
Kaleo,24,19,43,0.5581395348837209,71
Kalili,50,26,76,0.6578947368421053,71
Kalua,190,137,327,0.581039755351682,71
Ahia,28,15,43,0.6511627906976745,72
Alapaʻi,27,25,52,0.5192307692307693,72
Haʻaheo,27,10,37,0.7297297297297297,72
Hana,59,36,95,0.6210526315789474,72
Haole,26,20,46,0.5652173913043478,72
Hina,25,20,45,0.5555555555555556,72
ʻEhu,27,20,47,0.574468085106383,72
Kahananui,51,44,95,0.5368421052631579,72
Kaheana,60,21,81,0.7407407407407407,72
Kahele,74,59,133,0.556390977443609,72
Kahili/Kāhili,26,16,42,0.6190476190476191,72
Kahinu,35,18,53,0.660377358490566,72
Kahue,89,58,147,0.6054421768707483,72
Kahuhu,24,16,40,0.6,72
Kaʻaeʻa,22,20,42,0.5238095238095238,72
Kaʻahanui,30,25,55,0.5454545454545454,72
Kaʻai,37,25,62,0.5967741935483871,72
Kaʻaihue,38,23,61,0.6229508196721312,72
Kaʻākau,46,23,69,0.6666666666666666,72
Kaʻanāʻanā,75,66,141,0.5319148936170213,72
Kaʻaua/Kaʻauʻa,49,49,98,0.5,72
Kaʻaukai,42,28,70,0.6,72
Kaʻawa,32,21,53,0.6037735849056604,72
Kaʻili,48,46,94,0.5106382978723404,72
Kaʻilianu,30,21,51,0.5882352941176471,72
Kaiʻa,45,32,77,0.5844155844155844,72
Kaina,22,25,47,0.46808510638297873,72
Kaipo,26,16,42,0.6190476190476191,72
Kaiwi,57,40,97,0.5876288659793815,72
Kalā/Kala,33,16,49,0.673469387755102,72
Kalama,69,59,128,0.5390625,72
Kalawaiʻa,55,44,99,0.5555555555555556,72
Kalehua,21,21,42,0.5,72
Kalei,17,23,40,0.425,72
Kaleo,22,21,43,0.5116279069767442,72
Kalili,47,29,76,0.618421052631579,72
Kalua,193,134,327,0.5902140672782875,72
Ahia,26,17,43,0.6046511627906976,73
Alapaʻi,35,17,52,0.6730769230769231,73
Haʻaheo,21,16,37,0.5675675675675675,73
Hana,47,48,95,0.49473684210526314,73
Haole,24,22,46,0.5217391304347826,73
Hina,22,23,45,0.4888888888888889,73
ʻEhu,26,21,47,0.5531914893617021,73
Kahananui,61,34,95,0.6421052631578947,73
Kaheana,48,33,81,0.5925925925925926,73
Kahele,76,57,133,0.5714285714285714,73
Kahili/Kāhili,17,25,42,0.40476190476190477,73
Kahinu,29,24,53,0.5471698113207547,73
Kahue,88,59,147,0.5986394557823129,73
Kahuhu,23,17,40,0.575,73
Kaʻaeʻa,28,14,42,0.6666666666666666,73
Kaʻahanui,29,26,55,0.5272727272727272,73
Kaʻai,33,29,62,0.532258064516129,73
Kaʻaihue,40,21,61,0.6557377049180327,73
Kaʻākau,39,30,69,0.5652173913043478,73
Kaʻanāʻanā,88,53,141,0.624113475177305,73
Kaʻaua/Kaʻauʻa,60,38,98,0.6122448979591837,73
Kaʻaukai,40,30,70,0.5714285714285714,73
Kaʻawa,32,21,53,0.6037735849056604,73
Kaʻili,58,36,94,0.6170212765957447,73
Kaʻilianu,29,22,51,0.5686274509803921,73
Kaiʻa,46,31,77,0.5974025974025974,73
Kaina,29,18,47,0.6170212765957447,73
Kaipo,26,16,42,0.6190476190476191,73
Kaiwi,52,45,97,0.5360824742268041,73
Kalā/Kala,31,18,49,0.6326530612244898,73
Kalama,77,51,128,0.6015625,73
Kalawaiʻa,59,40,99,0.5959595959595959,73
Kalehua,24,18,42,0.5714285714285714,73
Kalei,20,20,40,0.5,73
Kaleo,24,19,43,0.5581395348837209,73
Kalili,38,38,76,0.5,73
Kalua,189,138,327,0.5779816513761468,73
Ahia,29,14,43,0.6744186046511628,74
Alapaʻi,23,29,52,0.4423076923076923,74
Haʻaheo,23,14,37,0.6216216216216216,74
Hana,56,39,95,0.5894736842105263,74
Haole,20,26,46,0.43478260869565216,74
Hina,29,16,45,0.6444444444444445,74
ʻEhu,26,21,47,0.5531914893617021,74
Kahananui,60,35,95,0.631578947368421,74
Kaheana,50,31,81,0.6172839506172839,74
Kahele,74,59,133,0.556390977443609,74
Kahili/Kāhili,26,16,42,0.6190476190476191,74
Kahinu,26,27,53,0.49056603773584906,74
Kahue,89,58,147,0.6054421768707483,74
Kahuhu,25,15,40,0.625,74
Kaʻaeʻa,25,17,42,0.5952380952380952,74
Kaʻahanui,33,22,55,0.6,74
Kaʻai,34,28,62,0.5483870967741935,74
Kaʻaihue,31,30,61,0.5081967213114754,74
Kaʻākau,44,25,69,0.6376811594202898,74
Kaʻanāʻanā,83,58,141,0.5886524822695035,74
Kaʻaua/Kaʻauʻa,60,38,98,0.6122448979591837,74
Kaʻaukai,45,25,70,0.6428571428571429,74
Kaʻawa,32,21,53,0.6037735849056604,74
Kaʻili,54,40,94,0.574468085106383,74
Kaʻilianu,24,27,51,0.47058823529411764,74
Kaiʻa,45,32,77,0.5844155844155844,74
Kaina,29,18,47,0.6170212765957447,74
Kaipo,22,20,42,0.5238095238095238,74
Kaiwi,59,38,97,0.6082474226804123,74
Kalā/Kala,27,22,49,0.5510204081632653,74
Kalama,74,54,128,0.578125,74
Kalawaiʻa,51,48,99,0.5151515151515151,74
Kalehua,23,19,42,0.5476190476190477,74
Kalei,28,12,40,0.7,74
Kaleo,28,15,43,0.6511627906976745,74
Kalili,48,28,76,0.631578947368421,74
Kalua,179,148,327,0.5474006116207951,74
Ahia,24,19,43,0.5581395348837209,75
Alapaʻi,28,24,52,0.5384615384615384,75
Haʻaheo,23,14,37,0.6216216216216216,75
Hana,48,47,95,0.5052631578947369,75
Haole,28,18,46,0.6086956521739131,75
Hina,28,17,45,0.6222222222222222,75
ʻEhu,26,21,47,0.5531914893617021,75
Kahananui,56,39,95,0.5894736842105263,75
Kaheana,39,42,81,0.48148148148148145,75
Kahele,80,53,133,0.6015037593984962,75
Kahili/Kāhili,27,15,42,0.6428571428571429,75
Kahinu,30,23,53,0.5660377358490566,75
Kahue,91,56,147,0.6190476190476191,75
Kahuhu,23,17,40,0.575,75
Kaʻaeʻa,23,19,42,0.5476190476190477,75
Kaʻahanui,35,20,55,0.6363636363636364,75
Kaʻai,28,34,62,0.45161290322580644,75
Kaʻaihue,39,22,61,0.639344262295082,75
Kaʻākau,37,32,69,0.5362318840579711,75
Kaʻanāʻanā,85,56,141,0.6028368794326241,75
Kaʻaua/Kaʻauʻa,49,49,98,0.5,75
Kaʻaukai,38,32,70,0.5428571428571428,75
Kaʻawa,32,21,53,0.6037735849056604,75
Kaʻili,62,32,94,0.6595744680851063,75
Kaʻilianu,31,20,51,0.6078431372549019,75
Kaiʻa,49,28,77,0.6363636363636364,75
Kaina,27,20,47,0.574468085106383,75
Kaipo,29,13,42,0.6904761904761905,75
Kaiwi,48,49,97,0.4948453608247423,75
Kalā/Kala,30,19,49,0.6122448979591837,75
Kalama,78,50,128,0.609375,75
Kalawaiʻa,52,47,99,0.5252525252525253,75
Kalehua,27,15,42,0.6428571428571429,75
Kalei,30,10,40,0.75,75
Kaleo,25,18,43,0.5813953488372093,75
Kalili,40,36,76,0.5263157894736842,75
Kalua,189,138,327,0.5779816513761468,75
Ahia,24,19,43,0.5581395348837209,76
Alapaʻi,27,25,52,0.5192307692307693,76
Haʻaheo,23,14,37,0.6216216216216216,76
Hana,55,40,95,0.5789473684210527,76
Haole,25,21,46,0.5434782608695652,76
Hina,28,17,45,0.6222222222222222,76
ʻEhu,32,15,47,0.6808510638297872,76
Kahananui,54,41,95,0.5684210526315789,76
Kaheana,43,38,81,0.5308641975308642,76
Kahele,84,49,133,0.631578947368421,76
Kahili/Kāhili,22,20,42,0.5238095238095238,76
Kahinu,32,21,53,0.6037735849056604,76
Kahue,91,56,147,0.6190476190476191,76
Kahuhu,23,17,40,0.575,76
Kaʻaeʻa,28,14,42,0.6666666666666666,76
Kaʻahanui,29,26,55,0.5272727272727272,76
Kaʻai,33,29,62,0.532258064516129,76
Kaʻaihue,36,25,61,0.5901639344262295,76
Kaʻākau,36,33,69,0.5217391304347826,76
Kaʻanāʻanā,81,60,141,0.574468085106383,76
Kaʻaua/Kaʻauʻa,60,38,98,0.6122448979591837,76
Kaʻaukai,44,26,70,0.6285714285714286,76
Kaʻawa,30,23,53,0.5660377358490566,76
Kaʻili,62,32,94,0.6595744680851063,76
Kaʻilianu,24,27,51,0.47058823529411764,76
Kaiʻa,36,41,77,0.4675324675324675,76
Kaina,29,18,47,0.6170212765957447,76
Kaipo,25,17,42,0.5952380952380952,76
Kaiwi,55,42,97,0.5670103092783505,76
Kalā/Kala,26,23,49,0.5306122448979592,76
Kalama,71,57,128,0.5546875,76
Kalawaiʻa,60,39,99,0.6060606060606061,76
Kalehua,24,18,42,0.5714285714285714,76
Kalei,24,16,40,0.6,76
Kaleo,26,17,43,0.6046511627906976,76
Kalili,47,29,76,0.618421052631579,76
Kalua,185,142,327,0.5657492354740061,76
Ahia,22,21,43,0.5116279069767442,77
Alapaʻi,33,19,52,0.6346153846153846,77
Haʻaheo,19,18,37,0.5135135135135135,77
Hana,61,34,95,0.6421052631578947,77
Haole,22,24,46,0.4782608695652174,77
Hina,28,17,45,0.6222222222222222,77
ʻEhu,30,17,47,0.6382978723404256,77
Kahananui,57,38,95,0.6,77
Kaheana,55,26,81,0.6790123456790124,77
Kahele,76,57,133,0.5714285714285714,77
Kahili/Kāhili,17,25,42,0.40476190476190477,77
Kahinu,33,20,53,0.6226415094339622,77
Kahue,85,62,147,0.5782312925170068,77
Kahuhu,22,18,40,0.55,77
Kaʻaeʻa,24,18,42,0.5714285714285714,77
Kaʻahanui,31,24,55,0.5636363636363636,77
Kaʻai,36,26,62,0.5806451612903226,77
Kaʻaihue,35,26,61,0.5737704918032787,77
Kaʻākau,43,26,69,0.6231884057971014,77
Kaʻanāʻanā,80,61,141,0.5673758865248227,77
Kaʻaua/Kaʻauʻa,52,46,98,0.5306122448979592,77
Kaʻaukai,39,31,70,0.5571428571428572,77
Kaʻawa,34,19,53,0.6415094339622641,77
Kaʻili,54,40,94,0.574468085106383,77
Kaʻilianu,30,21,51,0.5882352941176471,77
Kaiʻa,46,31,77,0.5974025974025974,77
Kaina,29,18,47,0.6170212765957447,77
Kaipo,18,24,42,0.42857142857142855,77
Kaiwi,57,40,97,0.5876288659793815,77
Kalā/Kala,26,23,49,0.5306122448979592,77
Kalama,75,53,128,0.5859375,77
Kalawaiʻa,56,43,99,0.5656565656565656,77
Kalehua,27,15,42,0.6428571428571429,77
Kalei,23,17,40,0.575,77
Kaleo,22,21,43,0.5116279069767442,77
Kalili,44,32,76,0.5789473684210527,77
Kalua,193,134,327,0.5902140672782875,77
Ahia,29,14,43,0.6744186046511628,78
Alapaʻi,30,22,52,0.5769230769230769,78
Haʻaheo,23,14,37,0.6216216216216216,78
Hana,47,48,95,0.49473684210526314,78
Haole,24,22,46,0.5217391304347826,78
Hina,31,14,45,0.6888888888888889,78
ʻEhu,29,18,47,0.6170212765957447,78
Kahananui,52,43,95,0.5473684210526316,78
Kaheana,56,25,81,0.691358024691358,78
Kahele,84,49,133,0.631578947368421,78
Kahili/Kāhili,28,14,42,0.6666666666666666,78
Kahinu,33,20,53,0.6226415094339622,78
Kahue,77,70,147,0.5238095238095238,78
Kahuhu,18,22,40,0.45,78
Kaʻaeʻa,25,17,42,0.5952380952380952,78
Kaʻahanui,34,21,55,0.6181818181818182,78
Kaʻai,36,26,62,0.5806451612903226,78
Kaʻaihue,38,23,61,0.6229508196721312,78
Kaʻākau,42,27,69,0.6086956521739131,78
Kaʻanāʻanā,77,64,141,0.5460992907801419,78
Kaʻaua/Kaʻauʻa,57,41,98,0.5816326530612245,78
Kaʻaukai,43,27,70,0.6142857142857143,78
Kaʻawa,33,20,53,0.6226415094339622,78
Kaʻili,56,38,94,0.5957446808510638,78
Kaʻilianu,29,22,51,0.5686274509803921,78
Kaiʻa,48,29,77,0.6233766233766234,78
Kaina,21,26,47,0.44680851063829785,78
Kaipo,26,16,42,0.6190476190476191,78
Kaiwi,52,45,97,0.5360824742268041,78
Kalā/Kala,33,16,49,0.673469387755102,78
Kalama,77,51,128,0.6015625,78
Kalawaiʻa,52,47,99,0.5252525252525253,78
Kalehua,26,16,42,0.6190476190476191,78
Kalei,22,18,40,0.55,78
Kaleo,24,19,43,0.5581395348837209,78
Kalili,42,34,76,0.5526315789473685,78
Kalua,180,147,327,0.5504587155963303,78
Ahia,22,21,43,0.5116279069767442,79
Alapaʻi,28,24,52,0.5384615384615384,79
Haʻaheo,27,10,37,0.7297297297297297,79
Hana,60,35,95,0.631578947368421,79
Haole,29,17,46,0.6304347826086957,79
Hina,28,17,45,0.6222222222222222,79
ʻEhu,30,17,47,0.6382978723404256,79
Kahananui,58,37,95,0.6105263157894737,79
Kaheana,47,34,81,0.5802469135802469,79
Kahele,78,55,133,0.5864661654135338,79
Kahili/Kāhili,28,14,42,0.6666666666666666,79
Kahinu,33,20,53,0.6226415094339622,79
Kahue,84,63,147,0.5714285714285714,79
Kahuhu,26,14,40,0.65,79
Kaʻaeʻa,29,13,42,0.6904761904761905,79
Kaʻahanui,34,21,55,0.6181818181818182,79
Kaʻai,36,26,62,0.5806451612903226,79
Kaʻaihue,37,24,61,0.6065573770491803,79
Kaʻākau,39,30,69,0.5652173913043478,79
Kaʻanāʻanā,79,62,141,0.5602836879432624,79
Kaʻaua/Kaʻauʻa,49,49,98,0.5,79
Kaʻaukai,44,26,70,0.6285714285714286,79
Kaʻawa,29,24,53,0.5471698113207547,79
Kaʻili,53,41,94,0.5638297872340425,79
Kaʻilianu,27,24,51,0.5294117647058824,79
Kaiʻa,36,41,77,0.4675324675324675,79
Kaina,24,23,47,0.5106382978723404,79
Kaipo,20,22,42,0.47619047619047616,79
Kaiwi,58,39,97,0.5979381443298969,79
Kalā/Kala,34,15,49,0.6938775510204082,79
Kalama,75,53,128,0.5859375,79
Kalawaiʻa,59,40,99,0.5959595959595959,79
Kalehua,16,26,42,0.38095238095238093,79
Kalei,27,13,40,0.675,79
Kaleo,26,17,43,0.6046511627906976,79
Kalili,47,29,76,0.618421052631579,79
Kalua,178,149,327,0.5443425076452599,79
Ahia,27,16,43,0.627906976744186,80
Alapaʻi,30,22,52,0.5769230769230769,80
Haʻaheo,25,12,37,0.6756756756756757,80
Hana,48,47,95,0.5052631578947369,80
Haole,25,21,46,0.5434782608695652,80
Hina,27,18,45,0.6,80
ʻEhu,28,19,47,0.5957446808510638,80
Kahananui,57,38,95,0.6,80
Kaheana,47,34,81,0.5802469135802469,80
Kahele,79,54,133,0.5939849624060151,80
Kahili/Kāhili,19,23,42,0.4523809523809524,80
Kahinu,24,29,53,0.4528301886792453,80
Kahue,88,59,147,0.5986394557823129,80
Kahuhu,23,17,40,0.575,80
Kaʻaeʻa,26,16,42,0.6190476190476191,80
Kaʻahanui,27,28,55,0.4909090909090909,80
Kaʻai,38,24,62,0.6129032258064516,80
Kaʻaihue,35,26,61,0.5737704918032787,80
Kaʻākau,43,26,69,0.6231884057971014,80
Kaʻanāʻanā,79,62,141,0.5602836879432624,80
